naam,show,date,correct,corona,gender,migratie,vakgebied,wetenschap,partij,polfunctie,Datum,GEM
urwin vyent,Op1,2020-07-01,NA,0,m,1,Niet-wetenschappelijk expert,NA,NA,NA,07/01/2020,788000
sander ten bosch,Op1,2020-06-27,NA,0,m,1,Bedrijfsleven,NA,NA,NA,06/27/2020,912000
mieke van der weij,Op1,2020-06-24,NA,0,v,1,Journalist,NA,NA,NA,06/24/2020,920000
henkjan smits,Op1,2020-06-24,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,06/24/2020,920000
kaji but,Op1,2020-06-22,NA,1,m,1,Bedrijfsleven,NA,NA,NA,06/22/2020,1125000
ton dunk,Op1,2020-06-21,NA,0,m,1,Sporter,NA,NA,NA,06/21/2020,1175000
mascha de jong,Op1,2020-06-21,NA,1,v,1,Journalist,NA,NA,NA,06/21/2020,1175000
ruurd jelle van der leij,Op1,2020-05-24,NA,0,m,1,Schrijver/Kunstenaar,NA,NA,NA,05/24/2020,1360000
ruurd jelle van der leij,Op1,2020-06-20,NA,0,m,1,Schrijver/Kunstenaar,NA,NA,NA,06/20/2020,1030000
ruurd jelle van der leij,Op1,2021-02-14,NA,0,m,1,Schrijver/Kunstenaar,NA,NA,NA,02/14/2021,1460000
sjoerd den daas,Op1,2020-05-25,NA,1,m,1,Journalist,NA,NA,NA,05/25/2020,1135000
sjoerd den daas,Op1,2020-04-30,NA,1,m,1,Journalist,NA,NA,NA,04/30/2020,1121000
sjoerd den daas,Op1,2020-06-19,NA,1,m,1,Journalist,NA,NA,NA,06/19/2020,771000
dominic seldis,Op1,2020-06-16,NA,0,m,1,Muzikant,NA,NA,NA,06/16/2020,881000
dominic seldis,Jinek,2020-09-03,NA,0,m,1,Muzikant,NA,NA,NA,09/03/2020,594000
dominic seldis,Jinek,2020-04-09,NA,0,m,1,Muzikant,NA,NA,NA,04/09/2020,706000
elco van der geest,Op1,2020-06-14,NA,0,m,1,Sporter,NA,NA,NA,06/14/2020,1082000
zihni ozdil,Op1,2020-06-14,NA,0,m,1,Wetenschapper,Geschiedenis,NA,NA,06/14/2020,1082000
zihni ozdil,Vooravond,2020-09-01,NA,0,m,1,Wetenschapper,Geschiedenis,NA,NA,09/01/2020,1341000
frenkie de jong,DWDD,2020-03-26,NA,0,m,1,Sporter,NA,NA,NA,03/26/2020,1808000
marcel veenendaal,DWDD,2020-03-20,NA,0,m,1,Muzikant,NA,NA,NA,03/20/2020,3438000
frans timmermans,DWDD,2020-03-13,NA,0,m,1,Politiek,NA,PvdA,EU-politicus,03/13/2020,1562000
frans timmermans,Jinek,2021-03-04,NA,0,m,1,Politiek,NA,PvdA,EU-politicus,03/04/2021,889000
madeleijn van den nieuwenhuizen,DWDD,2020-03-06,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,03/06/2020,1296000
madeleijn van den nieuwenhuizen,M,2021-01-22,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,01/22/2021,1103000
madeleijn van den nieuwenhuizen,M,2021-01-11,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,01/11/2021,1231000
madeleijn van den nieuwenhuizen,M,2021-01-07,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,01/07/2021,1244000
madeleijn van den nieuwenhuizen,M,2020-11-04,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,11/04/2020,1198000
madeleijn van den nieuwenhuizen,M,2020-11-02,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,11/02/2020,994000
madeleijn van den nieuwenhuizen,M,2020-10-28,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,10/28/2020,944000
madeleijn van den nieuwenhuizen,M,2020-06-08,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,06/08/2020,835000
madeleijn van den nieuwenhuizen,Vooravond,2020-10-22,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,10/22/2020,1019000
madeleijn van den nieuwenhuizen,Vooravond,2020-10-16,NA,0,v,1,Niet-wetenschappelijk expert,NA,NA,NA,10/16/2020,999000
sebastiaan chabot,Vooravond,2021-02-15,NA,0,m,1,Burger,NA,NA,NA,02/15/2021,1252000
sebastiaan chabot,Vooravond,2021-03-15,NA,0,m,1,Burger,NA,NA,NA,03/15/2021,1174000
maurits chabot,M,2020-06-22,NA,0,m,1,Burger,NA,NA,NA,06/22/2020,710000
maurits chabot,Vooravond,2021-02-15,NA,0,m,1,Burger,NA,NA,NA,02/15/2021,1252000
maurits chabot,Vooravond,2021-03-15,NA,0,m,1,Burger,NA,NA,NA,03/15/2021,1174000
jan mulder,DWDD,2020-03-04,NA,0,m,1,Schrijver/Kunstenaar,NA,NA,NA,03/04/2020,1359000
adrie van der poel,Op1,2020-10-19,NA,0,m,1,Sporter,NA,NA,NA,10/19/2020,840000
adrie van der poel,DWDD,2020-02-27,NA,0,m,1,Sporter,NA,NA,NA,02/27/2020,1135000
elvis e,M,2021-02-12,NA,0,m,1,Muzikant,NA,NA,NA,02/12/2021,885000
elvis e,M,2021-01-08,NA,0,m,1,Muzikant,NA,NA,NA,01/08/2021,1247000
frenk van der linden,M,2021-02-08,NA,0,m,1,Journalist,NA,NA,NA,02/08/2021,1074000
frenk van der linden,M,2021-01-19,NA,0,m,1,Journalist,NA,NA,NA,01/19/2021,989000
annelie,Op1,2021-02-01,NA,0,v,1,Muzikant,NA,NA,NA,02/01/2021,971000
annelie,M,2021-02-04,NA,0,v,1,Muzikant,NA,NA,NA,02/04/2021,1124000
annelie,Vooravond,2020-10-14,NA,0,v,1,Muzikant,NA,NA,NA,10/14/2020,1040000
amber kortzorg,M,2021-02-03,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,02/03/2021,1186000
amber kortzorg,M,2021-01-19,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,01/19/2021,989000
susanne,Op1,2020-05-15,NA,0,v,1,Burger,NA,NA,NA,05/15/2020,932000
susanne,Op1,2020-12-14,NA,0,v,1,Burger,NA,NA,NA,12/14/2020,1029000
susanne,Op1,2020-09-30,NA,0,v,1,Burger,NA,NA,NA,09/30/2020,949000
susanne,M,2021-02-01,NA,0,v,1,Burger,NA,NA,NA,02/01/2021,1096000
hanneke,Op1,2020-06-11,NA,0,v,1,Burger,NA,NA,NA,06/11/2020,1111000
hanneke,Op1,2020-04-03,NA,0,v,1,Burger,NA,NA,NA,04/03/2020,1251000
hanneke,Op1,2020-09-23,NA,0,v,1,Burger,NA,NA,NA,09/23/2020,858000
hanneke,Op1,2020-08-31,NA,0,v,1,Burger,NA,NA,NA,08/31/2020,875000
hanneke,Op1,2020-07-17,NA,0,v,1,Burger,NA,NA,NA,07/17/2020,992000
hanneke,M,2021-02-01,NA,0,v,1,Burger,NA,NA,NA,02/01/2021,1096000
hanneke,M,2020-12-04,NA,0,v,1,Burger,NA,NA,NA,12/04/2020,842000
hanneke,M,2020-07-02,NA,0,v,1,Burger,NA,NA,NA,07/02/2020,759000
hanneke,Op1,2021-02-19,NA,0,v,1,Burger,NA,NA,NA,02/19/2021,858000
hanneke,Jinek,2020-10-05,NA,0,v,1,Burger,NA,NA,NA,10/05/2020,1026000
hanneke,Jinek,2021-02-04,NA,0,v,1,Burger,NA,NA,NA,02/04/2021,883000
hanneke,Jinek,2021-03-11,NA,0,v,1,Burger,NA,NA,NA,03/11/2021,889000
marcel haenen,M,2021-02-01,NA,0,m,1,Journalist,NA,NA,NA,02/01/2021,1096000
bertolf,M,2021-01-29,NA,0,m,1,Muzikant,NA,NA,NA,01/29/2021,1009000
matthias declercq,M,2021-01-25,NA,0,m,1,Schrijver/Kunstenaar,NA,NA,NA,01/25/2021,1260000
matthias declercq,M,2020-10-30,NA,0,m,1,Schrijver/Kunstenaar,NA,NA,NA,10/30/2020,1003000
samantha kaye morris,M,2021-01-19,NA,0,v,1,Burger,NA,NA,NA,01/19/2021,989000
lenie van der hoorn,M,2021-01-18,NA,0,v,1,Sporter,NA,NA,NA,01/18/2021,1217000
irene moors,DWDD,2020-03-04,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,03/04/2020,1359000
irene moors,M,2021-01-14,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,01/14/2021,1095000
hanna nijenhuis,M,2021-01-11,NA,0,v,1,Burger,NA,NA,NA,01/11/2021,1231000
krezip,M,2021-01-06,NA,0,v,1,Muzikant,NA,NA,NA,01/06/2021,1089000
natasja gibbs,M,2021-01-05,NA,0,v,1,Journalist,NA,NA,NA,01/05/2021,924000
natasja gibbs,Vooravond,2021-03-11,NA,0,v,1,Journalist,NA,NA,NA,03/11/2021,717000
blaudzun,M,2020-12-18,NA,0,m,1,Muzikant,NA,NA,NA,12/18/2020,730000
dominee gremdaat,M,2020-12-14,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,12/14/2020,3571000
gijs blom,M,2020-12-11,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,12/11/2020,1033000
thijs smeenk,M,2020-12-10,NA,0,m,1,Journalist,NA,NA,NA,12/10/2020,790000
angelique houtveen,M,2020-12-09,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,12/09/2020,675000
angelique houtveen,M,2020-10-30,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,10/30/2020,1003000
angelique houtveen,M,2020-07-02,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,07/02/2020,759000
angelique houtveen,M,2020-06-05,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,06/05/2020,981000
angelique houtveen,Vooravond,2021-02-26,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,02/26/2021,989000
harmen krul,M,2020-12-07,NA,0,m,1,Politiek,NA,CDA,Lokaal,12/07/2020,944000
a mili,M,2020-12-01,NA,0,v,1,Muzikant,NA,NA,NA,12/01/2020,872000
juf astrid,M,2020-11-30,NA,0,v,1,Onderwijs,NA,NA,NA,11/30/2020,940000
juf jolanda,M,2020-11-30,NA,0,v,1,Onderwijs,NA,NA,NA,11/30/2020,940000
janny van der heijden,M,2020-11-27,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,11/27/2020,876000
janny van der heijden,Vooravond,2020-08-31,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,08/31/2020,1047000
janny van der heijden,Op1,2021-02-12,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,02/12/2021,979000
fresku,M,2020-11-25,NA,0,m,1,Muzikant,NA,NA,NA,11/25/2020,1022000
amber gomaa,M,2020-11-20,NA,0,v,1,Muzikant,NA,NA,NA,11/20/2020,1002000
amber gomaa,Vooravond,2020-09-16,NA,0,v,1,Muzikant,NA,NA,NA,09/16/2020,695000
hieke jippes,M,2020-11-20,NA,0,v,1,Journalist,NA,NA,NA,11/20/2020,1002000
domien verschuuren,M,2020-11-19,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,11/19/2020,1045000
domien verschuuren,Vooravond,2020-10-12,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,10/12/2020,1165000
anish giri,M,2020-11-19,NA,0,m,1,Sporter,NA,NA,NA,11/19/2020,1045000
marc van der linden,M,2020-11-16,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,11/16/2020,1144000
jamai,M,2021-01-29,NA,0,m,1,Muzikant,NA,NA,NA,01/29/2021,1009000
jamai,M,2020-12-18,NA,0,m,1,Muzikant,NA,NA,NA,12/18/2020,730000
jamai,M,2020-11-13,NA,0,m,1,Muzikant,NA,NA,NA,11/13/2020,1048000
jamai,Jinek,2020-10-27,NA,0,m,1,Muzikant,NA,NA,NA,10/27/2020,734000
rapper tur g,M,2020-11-11,NA,0,m,1,Muzikant,NA,NA,NA,11/11/2020,949000
will knox,M,2020-11-06,NA,0,m,1,Muzikant,NA,NA,NA,11/06/2020,1194000
meike lubbers,M,2020-11-05,NA,0,v,1,Jurist,NA,NA,NA,11/05/2020,1042000
meike lubbers,Vooravond,2020-10-20,NA,0,v,1,Jurist,NA,NA,NA,10/20/2020,1054000
meike lubbers,Vooravond,2020-10-08,NA,0,v,1,Jurist,NA,NA,NA,10/08/2020,1034000
meike lubbers,Vooravond,2021-03-02,NA,0,v,1,Jurist,NA,NA,NA,03/02/2021,876000
meike lubbers,Vooravond,2021-02-17,NA,0,v,1,Jurist,NA,NA,NA,02/17/2021,923000
sofie van den enk,M,2020-11-04,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,11/04/2020,1198000
sofie van den enk,M,2020-11-02,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,11/02/2020,994000
sue lowenstein fisher,M,2020-10-30,NA,0,v,1,Burger,NA,NA,NA,10/30/2020,1003000
jeroen kijk in de vegte,M,2020-10-26,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,10/26/2020,1065000
dio,M,2020-10-26,NA,0,m,1,Muzikant,NA,NA,NA,10/26/2020,1065000
dio,Vooravond,2020-09-25,NA,0,m,1,Muzikant,NA,NA,NA,09/25/2020,967000
marijn rademaker,M,2020-07-01,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,07/01/2020,631000
freek de jonge,Op1,2020-11-02,NA,0,m,1,Cabaretier,NA,NA,NA,11/02/2020,800000
freek de jonge,M,2021-01-26,NA,0,m,1,Cabaretier,NA,NA,NA,01/26/2021,1355000
freek de jonge,M,2020-11-24,NA,0,m,1,Cabaretier,NA,NA,NA,11/24/2020,1122000
freek de jonge,M,2020-11-09,NA,0,m,1,Cabaretier,NA,NA,NA,11/09/2020,999000
freek de jonge,M,2020-07-01,NA,0,m,1,Cabaretier,NA,NA,NA,07/01/2020,631000
freek de jonge,M,2020-04-02,NA,0,m,1,Cabaretier,NA,NA,NA,04/02/2020,1182000
freek de jonge,Op1,2021-03-12,NA,0,m,1,Cabaretier,NA,NA,NA,03/12/2021,1057000
freek de jonge,Beau,2020-05-07,NA,0,m,1,Cabaretier,NA,NA,NA,05/07/2020,665000
shary an nivillac,M,2020-07-01,NA,0,v,1,Muzikant,NA,NA,NA,07/01/2020,631000
shary an nivillac,M,2020-06-05,NA,0,v,1,Muzikant,NA,NA,NA,06/05/2020,981000
shary an nivillac,M,2020-05-05,NA,0,v,1,Muzikant,NA,NA,NA,05/05/2020,914000
klaas jan ter veen,M,2020-06-29,NA,0,m,1,Journalist,NA,NA,NA,06/29/2020,733000
luwten,M,2020-06-29,NA,0,v,1,Muzikant,NA,NA,NA,06/29/2020,733000
nadia bouras,M,2020-06-10,NA,0,v,1,Wetenschapper,Geschiedenis,NA,NA,06/10/2020,769000
nadia bouras,Op1,2021-02-22,NA,0,v,1,Wetenschapper,Geschiedenis,NA,NA,02/22/2021,1043000
coen teulings,M,2020-06-08,NA,0,m,1,Wetenschapper,Economie & Bedrijfskunde,NA,NA,06/08/2020,835000
coen teulings,Op1,2021-02-18,NA,0,m,1,Wetenschapper,Economie & Bedrijfskunde,NA,NA,02/18/2021,897000
nassreddin,M,2020-06-04,NA,0,m,1,Onderwijs,NA,NA,NA,06/04/2020,890000
christiaan,Op1,2020-05-07,NA,0,v,1,Onderwijs,NA,NA,NA,05/07/2020,1112000
christiaan,Op1,2020-11-10,NA,0,v,1,Onderwijs,NA,NA,NA,11/10/2020,969000
christiaan,M,2020-06-04,NA,0,v,1,Onderwijs,NA,NA,NA,06/04/2020,890000
christiaan,M,2020-06-01,NA,0,v,1,Onderwijs,NA,NA,NA,06/01/2020,690000
giomy,M,2020-06-04,NA,0,v,1,Onderwijs,NA,NA,NA,06/04/2020,890000
iris,M,2020-06-04,NA,0,v,1,Onderwijs,NA,NA,NA,06/04/2020,890000
iris,Vooravond,2021-03-12,NA,0,v,1,Onderwijs,NA,NA,NA,03/12/2021,1027000
iris,Vooravond,2021-03-09,NA,0,v,1,Onderwijs,NA,NA,NA,03/09/2021,1221000
iris,Beau,2020-05-21,NA,0,v,1,Onderwijs,NA,NA,NA,05/21/2020,472000
iris,Beau,2020-06-29,NA,0,v,1,Onderwijs,NA,NA,NA,06/29/2020,721000
thom,M,2020-06-04,NA,0,m,1,Onderwijs,NA,NA,NA,06/04/2020,890000
thom,Op1,2021-03-14,NA,0,m,1,Onderwijs,NA,NA,NA,03/14/2021,1057000
emy,M,2020-06-04,NA,0,v,1,Onderwijs,NA,NA,NA,06/04/2020,890000
lucia,M,2020-06-04,NA,0,v,1,Onderwijs,NA,NA,NA,06/04/2020,890000
lucia,M,2020-06-03,NA,0,v,1,Onderwijs,NA,NA,NA,06/03/2020,1406000
marcelle arriens,M,2020-06-02,NA,0,v,1,Mediapersoonlijkheid,NA,NA,NA,06/02/2020,827000
rick van der made,M,2020-05-28,NA,0,m,1,Schrijver/Kunstenaar,NA,NA,NA,05/28/2020,810000
zangeres jules,M,2020-05-28,NA,0,v,1,Muzikant,NA,NA,NA,05/28/2020,810000
pepijn schoneveld,M,2020-05-27,NA,0,m,1,Cabaretier,NA,NA,NA,05/27/2020,810000
pepijn schoneveld,Vooravond,2021-02-18,NA,0,m,1,Cabaretier,NA,NA,NA,02/18/2021,854000
bente,Op1,2020-03-05,NA,0,v,1,Muzikant,NA,NA,NA,03/05/2020,769000
bente,Op1,2020-12-01,NA,0,v,1,Muzikant,NA,NA,NA,12/01/2020,702000
bente,M,2020-05-26,NA,0,v,1,Muzikant,NA,NA,NA,05/26/2020,674000
within temptation,M,2020-05-22,NA,1,v,1,Muzikant,NA,NA,NA,05/22/2020,926000
kenneth perez,M,2020-05-15,NA,0,m,1,Sporter,NA,NA,NA,05/15/2020,943000
rivkah op het veld,M,2020-05-05,NA,0,v,1,Journalist,NA,NA,NA,05/05/2020,914000
maurits de bruijn,M,2020-05-05,NA,0,m,1,Schrijver/Kunstenaar,NA,NA,NA,05/05/2020,914000
peter van der vorst,M,2020-04-23,NA,0,m,1,Mediapersoonlijkheid,NA,NA,NA,04/23/2020,896000
joep beving,M,2020-04-21,NA,0,m,1,Muzikant,NA,NA,NA,04/21/2020,2790000
susan van der heuvel,M,2020-04-20,NA,0,v,1,Sporter,NA,NA,NA,04/20/2020,1101000
christophe meijer,M,2020-04-14,NA,0,m,0,Burger,NA,NA,NA,04/14/2020,1366000
elise sandbrink,M,2020-04-14,NA,0,v,0,Burger,NA,NA,NA,04/14/2020,1366000
freeze,M,2020-04-14,NA,0,m,0,Muzikant,NA,NA,NA,04/14/2020,1366000
jeroen bartelse,M,2020-04-13,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,04/13/2020,1012000
lakshmi,M,2020-04-13,NA,0,v,1,Muzikant,NA,NA,NA,04/13/2020,1012000
bas tolmeijer,M,2020-04-09,NA,1,m,0,Burger,NA,NA,NA,04/09/2020,1018000
sef,M,2020-04-02,NA,0,m,0,Muzikant,NA,NA,NA,04/02/2020,1182000
kiet engels,M,2020-03-31,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,03/31/2020,2814000
niels van der laan,Vooravond,2020-10-21,NA,0,m,0,Cabaretier,NA,NA,NA,10/21/2020,1190000
niels van der laan,Jinek,2020-04-20,NA,0,m,0,Cabaretier,NA,NA,NA,04/20/2020,821000
leden van de leesclub nescio,Vooravond,2020-10-20,NA,0,m,0,Burger,NA,NA,NA,10/20/2020,1054000
soundos,M,2020-05-05,NA,0,v,0,Cabaretier,NA,NA,NA,05/05/2020,914000
soundos,Vooravond,2020-10-20,NA,0,v,0,Cabaretier,NA,NA,NA,10/20/2020,1054000
moeder rhimou,Vooravond,2020-10-20,NA,0,v,0,Burger,NA,NA,NA,10/20/2020,1054000
evert ten napel,Vooravond,2020-10-15,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,10/15/2020,1089000
evert ten napel,Op1,2021-02-08,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,02/08/2021,1094000
noortje veldhuizen,Vooravond,2020-10-12,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,10/12/2020,1165000
jan dirk van der burg,Vooravond,2020-09-04,NA,1,m,0,Schrijver/Kunstenaar,NA,NA,NA,09/04/2020,821000
jan dirk van der burg,Beau,2020-05-12,NA,1,m,0,Schrijver/Kunstenaar,NA,NA,NA,05/12/2020,832000
patrica bruijning,Beau,2020-05-11,NA,1,v,0,Medisch personeel,NA,NA,NA,05/11/2020,1048000
patrica bruijning,Jinek,2020-10-12,NA,1,v,0,Medisch personeel,NA,NA,NA,10/12/2020,826000
meta van der woude,Op1,2020-10-09,NA,1,v,0,Wetenschapper,Andere medische wetenschappen,NA,NA,10/09/2020,821000
meta van der woude,Beau,2020-05-11,NA,1,v,0,Wetenschapper,Andere medische wetenschappen,NA,NA,05/11/2020,1048000
manuel seikritt,Beau,2020-05-12,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,05/12/2020,832000
ferry mingelen,Beau,2020-05-14,NA,0,m,0,Journalist,NA,NA,NA,05/14/2020,792000
natascha harlequin,Beau,2020-05-14,NA,0,v,0,Jurist,NA,NA,NA,05/14/2020,792000
dion bakker,Beau,2020-05-19,NA,0,m,0,Burger,NA,NA,NA,05/19/2020,802000
harm van der werf,Beau,2020-05-21,NA,1,m,0,Niet-wetenschappelijk expert,NA,NA,NA,05/21/2020,472000
fem canes,Beau,2020-05-25,NA,0,v,0,Burger,NA,NA,NA,05/25/2020,690000
thomas dekker,Beau,2020-05-25,NA,0,m,0,Sporter,NA,NA,NA,05/25/2020,690000
memphis depay,Beau,2020-06-03,NA,0,m,0,Sporter,NA,NA,NA,06/03/2020,806000
jan de jong,Beau,2020-06-09,NA,0,m,0,Sporter,NA,NA,NA,06/09/2020,808000
bianca koomen,Beau,2020-06-16,NA,1,v,0,Onderwijs,NA,NA,NA,06/16/2020,759000
margreet beetsma,Beau,2020-06-16,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,06/16/2020,759000
nanja van den broek,Beau,2020-07-01,NA,0,v,0,Sporter,NA,NA,NA,07/01/2020,598000
mischa blok,Beau,2020-07-03,NA,0,v,0,Journalist,NA,NA,NA,07/03/2020,687000
sunnery james,Beau,2020-07-03,NA,0,m,0,Muzikant,NA,NA,NA,07/03/2020,687000
sunnery james,Jinek,2021-02-24,NA,0,m,0,Muzikant,NA,NA,NA,02/24/2021,947000
sunnery james,Jinek,2020-04-16,NA,0,m,0,Muzikant,NA,NA,NA,04/16/2020,767000
monique nolte,Beau,2020-07-08,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,07/08/2020,612000
dochter nikki,Beau,2020-07-08,NA,0,v,0,Burger,NA,NA,NA,07/08/2020,612000
steven van heijden,Beau,2020-07-08,NA,0,m,0,Bedrijfsleven,NA,NA,NA,07/08/2020,612000
mattijs ten brink,Beau,2020-07-08,NA,0,m,0,Bedrijfsleven,NA,NA,NA,07/08/2020,612000
heleen lameijer,Beau,2020-11-09,NA,0,v,0,Medisch personeel,NA,NA,NA,11/09/2020,1058000
sabine wittens,Op1,2021-02-24,NA,0,v,0,Medisch personeel,NA,NA,NA,02/24/2021,932000
sabine wittens,Beau,2020-11-09,NA,0,v,0,Medisch personeel,NA,NA,NA,11/09/2020,1058000
wim hof,Beau,2020-11-09,NA,0,m,0,Sporter,NA,NA,NA,11/09/2020,1058000
ruben nicolai,Beau,2020-05-27,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,05/27/2020,888000
ruben nicolai,Beau,2020-11-13,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,11/13/2020,1933000
ruben nicolai,Jinek,2020-10-01,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,10/01/2020,665000
ruben nicolai,Jinek,2021-01-13,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,01/13/2021,814000
ruben nicolai,Jinek,2021-03-03,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,03/03/2021,779000
peije de meij,Beau,2020-11-16,NA,0,m,0,Politie,NA,NA,NA,11/16/2020,975000
monique des bouvrie,Beau,2020-11-16,NA,0,v,0,Schrijver/Kunstenaar,NA,NA,NA,11/16/2020,975000
harm hol,Beau,2020-11-18,NA,0,m,0,Burger,NA,NA,NA,11/18/2020,627000
berget lewis,Beau,2020-11-18,NA,0,v,0,Muzikant,NA,NA,NA,11/18/2020,627000
berget lewis,Beau,2020-12-23,NA,0,v,0,Muzikant,NA,NA,NA,12/23/2020,582000
berget lewis,Humberto,2021-02-14,NA,0,v,0,Muzikant,NA,NA,NA,02/14/2021,703000
hamza,Beau,2020-11-23,NA,0,m,0,Burger,NA,NA,NA,11/23/2020,916000
jamal ben saddik,Beau,2020-11-24,NA,0,m,0,Sporter,NA,NA,NA,11/24/2020,913000
ewout genemans,Beau,2020-11-27,NA,0,m,0,Journalist,NA,NA,NA,11/27/2020,1479000
ewout genemans,Jinek,2020-10-23,NA,0,m,0,Journalist,NA,NA,NA,10/23/2020,1375000
ferdinand schellinkhout,Beau,2020-11-27,NA,0,m,0,Politie,NA,NA,NA,11/27/2020,1479000
mark koense,Beau,2020-11-30,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,11/30/2020,833000
mildrid roethof,Beau,2020-11-30,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,11/30/2020,833000
miss montreal,Beau,2020-12-07,NA,0,v,0,Muzikant,NA,NA,NA,12/07/2020,1081000
ismael ten heuvel,Beau,2020-12-08,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,12/08/2020,976000
romy fortes,Beau,2020-12-16,NA,1,v,0,Burger,NA,NA,NA,12/16/2020,801000
emma gloudemans,Beau,2020-12-16,NA,1,m,0,Burger,NA,NA,NA,12/16/2020,801000
pieter klein,Beau,2020-12-17,NA,0,m,0,Journalist,NA,NA,NA,12/17/2020,776000
pieter klein,Jinek,2021-01-15,NA,0,m,0,Journalist,NA,NA,NA,01/15/2021,1013000
abel gilsing,Beau,2020-12-18,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,12/18/2020,1013000
winfried baijens,Vooravond,2021-03-15,NA,0,m,0,Journalist,NA,NA,NA,03/15/2021,1174000
winfried baijens,Beau,2020-12-23,NA,0,m,0,Journalist,NA,NA,NA,12/23/2020,582000
appie el massaoudi,Jinek,2020-08-17,NA,0,m,1,Burger,NA,NA,NA,08/17/2020,753000
imca marina,Op1,2021-02-05,NA,0,v,0,Muzikant,NA,NA,NA,02/05/2021,1072000
imca marina,Jinek,2020-08-26,NA,0,v,0,Muzikant,NA,NA,NA,08/26/2020,536000
kluun,Jinek,2020-08-27,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,08/27/2020,736000
kluun,Jinek,2020-10-26,NA,0,m,0,Schrijver/Kunstenaar,NA,NA,NA,10/26/2020,757000
de familie meiland,Jinek,2020-08-28,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,08/28/2020,1161000
rachel tonies,Jinek,2020-08-31,NA,0,v,0,Burger,NA,NA,NA,08/31/2020,775000
edwin van der sar,Jinek,2020-09-02,NA,0,m,0,Sporter,NA,NA,NA,09/02/2020,695000
wouter gudde,Jinek,2020-09-02,NA,0,m,0,Sporter,NA,NA,NA,09/02/2020,695000
moeder jessica,Jinek,2020-09-04,NA,0,v,0,Burger,NA,NA,NA,09/04/2020,830000
nando liebregts,Jinek,2020-09-10,NA,0,m,0,Mediapersoonlijkheid,NA,NA,NA,09/10/2020,607000
annika azimi,Jinek,2020-09-25,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,09/25/2020,1258000
jette van der meij,Jinek,2020-09-30,NA,0,v,0,Mediapersoonlijkheid,NA,NA,NA,09/30/2020,829000
kinderarts jasper been,Jinek,2020-10-14,NA,1,m,0,Medisch personeel,NA,NA,NA,10/14/2020,617000
