iisID,wave,start_date,end_date,duration_min,progress,A1,A1_not,A1_vote,A2,A2_otherparty,order_A2,A3,order_A3,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,order_B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,H1,H2,H7,H7a,H7b,H8,H9,H10,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I2_1,I2_2,I2_3,I2_4,I2_5,I2_6,I2_7,I2_8,I2_9,I2_10,I2_11,I2_12,I2_13,I2_other,I3_17,I3_1,I3_2,I3_3,I3_4,I3_5,I3_6,I3_7,I3_8,I3_9,I3_10,I3_11,I3_12,I3_13,I3_14,I3_15,I3_other,I4_1,I4_2,I4_3,I4_4,I4_5,I4_6,I4_7,I4_8,I4_15,I4_other_blogs,I4_other_sites,I5_1,I5_2,I5_3,I5_4,I5_5,I5_6,I5_7,I5_8,I5_9,I5_10,I5_11,I5_other,I6_1,I6_2,I6_3,I6_4,I6_5,I6_6,I6_other,I7_1,I7_2,I7_12,I7_3,I7_4,I7_5,I7_6,I7_7,I7_8,I7_9,I7_11,I7_other
112003030562,wave 1,2021-02-02T19:42:01Z,2021-02-02T19:53:26Z,11.4,100,1,NA,Groen links,6,NA,1|6|5|13|2|12|8|11|7|3|9|4|10|14|15|16,3|6|7|12|0|0|0,11|1|9|5|12|7|2|8|4|10|13|3|6,3,6,7,12,0,0,0,2,2,3,1,1,3,2,1,1,2,3,3,1,3|6|12|4|7|2|13|5|1|9|11|10|8,5,5,7,999,999,7,7,999,999,5,7,6,999,3,4,1,2,7,De VOC tijd,Willem van oranje,Meer respect en samenwerking en acceptatie van en met elkaar,6,2,0,2,2,0,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen krant gelezen,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003031736,wave 1,2021-02-02T17:46:43Z,2021-02-02T17:50:25Z,3.68,100,1,NA,Pvv,9,NA,10|9|3|4|8|13|2|7|5|11|6|12|1|14|15|16,5|12|0|0|0|0|0,11|13|9|12|5|3|10|6|7|2|1|4|8,5,12,0,0,0,0,0,1,1,2,1,1,2,1,2,1,1,999,2,1,3|6|1|13|2|8|11|7|5|9|4|12|10,999,999,4,999,999,7,999,4,999,999,999,5,999,1,3,2,7,7,Zorgen,Rutte,Klimaat,3,4,5,6,3,5,4,5,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003033538,wave 1,2021-02-02T17:46:48Z,2021-02-02T17:57:34Z,10.77,100,1,NA,Mijn stem laten horen aandeel hebben in de democratie,5,NA,7|12|6|3|8|13|5|9|4|2|11|10|1|14|15|16,1|2|5|12|0|0|0,12|1|8|6|4|10|11|7|3|2|9|13|5,1,2,5,12,0,0,0,3,2,2,1,2,1,2,1,2,999,3,3,999,8|13|10|6|4|5|2|12|7|1|9|11|3,7,7,6,999,7,999,8,999,6,999,8,7,999,2,3,1,1,3,De oorlog,Beatrix,Geen bezuinigingen meer in de zorg,6,4,6,2,7,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Tubantia,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Rtlnieuws,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003033910,wave 1,2021-02-02T20:18:53Z,2021-02-02T20:24:18Z,5.42,100,1,NA,Ik vind dat bij stemrecht ook stemplicht hoort,6,NA,3|8|6|11|10|1|9|5|7|12|2|4|13|14|15|16,6|7|8|0|0|0|0,1|8|6|12|3|9|2|7|5|13|11|4|10,6,7,8,0,0,0,0,1,1,1,1,3,2,2,1,3,1,1,3,1,1|4|3|7|9|10|12|8|13|2|5|11|6,999,999,999,999,1,8,6,999,2,999,999,6,999,2,2,1,0,3,Tweede wereldoorlog,Weet ik niet,Nog meer emancipatie en verduurzaming,6,2,2,5,6,3,1,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003034802,wave 1,2021-02-04T09:40:50Z,2021-02-04T09:52:43Z,11.88,100,1,NA,ik vind dat als het kan je eigen mening moet geven om zo je stem te laten horen,3,NA,3|4|12|2|5|10|7|11|9|6|13|8|1|14|15|16,3|6|7|0|0|0|0,9|6|13|7|2|1|3|5|11|8|12|10|4,3,6,7,0,0,0,0,2,1,2,1,2,1,2,999,1,999,2,2,1,9|6|8|7|1|12|4|11|5|3|13|10|2,4,999,7,999,1,999,6,999,999,999,7,5,999,2,2,1,2,5,tweede wereldoorlog en wellicht dat later corona ook als groot kantelpunt wordt gezien,Willem van Nassau,meer gelijkheid en dat men beter naar elkaar luistert en zich niet van elkaar afsluit,7,1,7,5,1,0,4,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,nos.nl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003037469,wave 1,2021-02-03T05:27:46Z,2021-02-03T05:35:42Z,7.92,100,1,NA,Huidige kamer niet mee eens,9,NA,12|2|5|7|8|9|11|3|4|13|10|1|6|14|15|16,9|10|0|0|0|0|0,3|12|7|6|9|5|2|13|8|11|4|1|10,9,10,0,0,0,0,0,2,1,2,2,1,2,1,1,2,2,1,2,2,6|7|5|1|11|4|8|3|9|2|12|13|10,4,999,5,5,999,4,999,999,8,4,999,3,4,2,2,1,5,5,Weet ik zo niet,Weet ik zo niet,Dat Nederland weer Nederland word,4,6,7,7,7,3,3,5,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
112003037950,wave 1,2021-02-02T20:22:22Z,2021-02-02T20:33:28Z,11.1,100,1,NA,Stemrecht vrijheid van meningsuiting,999,NA,8|13|9|4|6|2|12|5|10|1|7|3|11|14|15|16,3|5|6|7|0|0|0,9|2|13|4|3|8|5|10|11|6|1|7|12,3,5,6,7,0,0,0,1,999,2,1,2,2,1,999,3,999,1,3,999,3|5|13|10|7|12|11|2|9|6|1|4|8,999,999,5,999,3,5,999,999,2,999,999,5,999,2,3,3,4,6,Geen idee,Kunstenaars wetenschappers filosofen politicus enz,Corona maatregelen voorbij economische groei,5,0,6,7,2,0,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Nos.nl,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003038724,wave 1,2021-02-02T17:21:17Z,2021-02-02T17:24:15Z,2.97,100,1,NA,Goed voor je stem,12,NA,2|7|5|13|12|10|6|3|8|4|9|1|11|14|15|16,3|12|0|0|0|0|0,3|2|9|8|7|4|11|13|5|1|6|12|10,3,12,0,0,0,0,0,1,1,1,2,2,2,1,2,3,999,1,3,1,7|12|11|1|9|4|6|10|8|13|3|2|5,999,999,999,7,6,6,999,7,9,999,999,6,999,1,3,2,8,6,Oorlog,Geen idee,Minder verdeeldheid,1,2,1,1,3,3,2,1,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003039616,wave 1,2021-02-02T18:45:42Z,2021-02-02T19:02:14Z,16.53,100,1,NA,Om een afgevaardigde te hebben in de tweede kamer die mijn belangen kan behartigen,3,NA,10|11|3|9|8|13|5|12|7|4|1|6|2|14|15|16,1|3|12|0|0|0|0,9|13|5|8|3|10|11|1|6|4|7|2|12,1,3,12,0,0,0,0,2,2,2,2,2,2,2,1,2,1,2,2,1,3|6|13|9|2|8|1|4|5|10|7|12|11,6,5,7,5,3,3,4,999,3,999,3,6,999,2,2,1,1,1,Einde van de tweede wereldoorlog,Johan de Witt,Klimaatverandering,7,7,2,7,5,0,0,7,5,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA
112003044213,wave 1,2021-02-02T17:43:30Z,2021-02-02T17:45:33Z,2.03,100,1,NA,Hi u kip,9,NA,10|6|2|7|9|13|1|3|5|4|8|11|12|14|15|16,8|9|0|0|0|0|0,6|12|8|1|3|7|13|2|9|5|11|4|10,8,9,0,0,0,0,0,3,3,3,2,3,3,2,2,2,3,3,3,3,11|9|5|4|8|7|1|3|2|10|13|12|6,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,2,10,10,Hoi ik o,Nn ip o,Ghi uk o,7,7,7,7,7,7,7,7,7,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003044695,wave 1,2021-02-03T17:12:30Z,2021-02-03T17:14:00Z,1.5,17,1,NA,NA,NA,NA,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA,NA,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003045178,wave 1,2021-02-02T20:31:52Z,2021-02-02T20:32:30Z,0.63,24,1,NA,Ik heb stemrecht,12,NA,9|5|13|7|11|4|2|6|12|10|1|3|8|14|15|16,NA,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003049218,wave 1,2021-02-02T17:20:39Z,2021-02-02T17:25:57Z,5.3,100,1,NA,Stemmen is belangrijk in een democratie,6,NA,12|4|3|10|1|8|9|6|5|11|2|7|13|14|15|16,6|11|12|0|0|0|0,10|13|8|5|3|2|1|6|7|4|12|9|11,6,11,12,0,0,0,0,2,1,2,1,1,2,1,1,1,1,2,3,1,7|13|4|8|12|3|11|6|10|9|1|2|5,6,999,6,999,999,8,999,999,999,999,7,7,999,2,2,1,7,5,Tweede wereldoorlog,Willem van Oranje,De pandemie achter ons gelaten,5,2,1,5,2,0,3,6,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003049772,wave 1,2021-02-02T17:23:28Z,2021-02-02T17:28:52Z,5.38,100,1,NA,Ik heb het recht om te stemmen en zou hier dan ook graag gebruik van willen maken,9,NA,1|5|12|3|9|8|2|7|11|13|10|6|4|14|15|16,5|9|0|0|0|0|0,12|9|8|13|1|10|3|5|11|7|4|2|6,5,9,0,0,0,0,0,1,1,1,1,2,2,1,1,2,1,1,2,1,2|1|6|9|10|5|8|3|13|12|11|4|7,999,999,999,999,7,5,999,999,8,999,999,5,999,2,2,1,4,7,minister president,de minister president van ons land,nederland met bewaking van eigen culturen en tradities Vluchtelingen en asielzoekers meer laten integreren in ons land,5,6,1,6,5,5,4,1,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA
112003051449,wave 1,2021-02-02T17:24:05Z,2021-02-02T17:38:54Z,14.8,100,1,NA,Invloed op beslissingen,3,NA,1|4|8|11|13|12|7|9|2|3|6|10|5|14|15|16,1|3|7|8|11|0|0,10|6|13|9|1|3|7|12|8|5|2|11|4,1,3,7,8,11,0,0,2,1,1,999,1,1,2,1,2,999,2,2,1,6|12|1|7|2|10|4|11|8|5|9|13|3,7,999,999,999,999,999,5,999,5,999,8,7,999,2,2,1,0,2,Gelijke rechten voor ieder mens,Delta werken,Klimaatneutraal en plasticvrij,7,7,2,7,7,7,7,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Pzc,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003052113,wave 1,2021-02-02T17:46:27Z,2021-02-02T17:57:56Z,11.48,100,1,NA,elke stem telt,1,NA,2|10|12|9|6|11|1|3|4|7|13|8|5|14|15|16,1|9|0|0|0|0|0,2|13|1|11|7|10|5|12|3|9|4|6|8,1,9,0,0,0,0,0,2,1,2,3,3,3,2,1,3,1,1,3,1,13|7|6|2|8|1|5|10|11|9|4|12|3,8,999,5,0,0,0,5,999,7,999,999,8,999,3,3,2,0,0,kolonisatie,geen idee,geen verdeeldheid meer,3,3,3,5,4,4,6,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA
112003053378,wave 1,2021-02-02T18:20:01Z,2021-02-02T18:28:04Z,8.03,100,1,NA,Om deel te zijn van de democratie,6,NA,3|4|6|2|8|9|13|1|7|5|10|12|11|14|15|16,3|6|7|0|0|0|0,7|3|5|4|2|10|11|8|13|6|9|1|12,3,6,7,0,0,0,0,2,2,2,1,2,2,2,1,3,1,2,2,1,7|13|10|11|8|6|12|3|1|9|4|5|2,6,6,7,999,0,6,7,999,0,999,6,6,999,2,2,1,6,4,Tweedewereld oorlog,Kan ik niet zeggen,Minder polarisatie,4,1,0,7,0,0,1,7,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Nos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003053669,wave 1,2021-02-02T18:29:01Z,2021-02-02T18:34:57Z,5.92,100,1,NA,Omdat ik het recht heb om te stemmen en mijn stem iets waard is,999,NA,10|12|6|9|4|5|13|11|3|2|1|7|8|14|15|16,1|12|0|0|0|0|0,8|1|13|5|6|7|11|9|12|4|10|2|3,1,12,0,0,0,0,0,3,1,2,1,3,2,2,1,2,1,1,3,1,13|12|10|2|9|11|6|4|5|1|3|8|7,9,999,6,999,2,7,6,999,5,999,999,10,999,2,2,2,0,0,geen idee,willem van oranje,NA,4,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003054842,wave 1,2021-02-12T15:52:20Z,2021-02-12T15:55:39Z,3.3,100,1,NA,Vrijheid,9,NA,9|12|10|13|8|11|5|6|3|7|1|2|4|14|15|16,7|9|0|0|0|0|0,1|2|8|10|13|5|12|6|3|7|11|4|9,7,9,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,1,3,1,6|4|7|5|2|12|13|3|10|11|8|1|9,999,999,999,999,999,999,999,999,9,999,999,9,999,3,3,2,5,5,Corona,Rutte,Vrijheid,6,6,6,6,6,1,1,6,6,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003055134,wave 1,2021-02-02T23:20:04Z,2021-02-02T23:29:15Z,9.17,100,1,NA,Stemmen het fundament van de democratie,6,NA,2|12|4|9|3|8|11|6|1|13|10|5|7|14|15|16,6|7|0|0|0|0|0,9|7|5|4|13|6|1|11|10|3|8|12|2,6,7,0,0,0,0,0,2,2,2,2,1,2,1,1,1,1,2,3,999,7|9|2|12|10|6|5|4|8|13|11|3|1,6,5,6,4,999,8,999,999,999,999,5,5,999,2,3,1,0,0,Hele breede vraag,Breede vraag en lang termijn maar vandaag Mark Rutte,Socialere maatschappij en overheid en verduurzaming,2,1,5,0,0,0,3,7,3,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,BBC News
112003060540,wave 1,2021-02-03T21:34:40Z,2021-02-03T21:42:30Z,7.83,100,1,NA,Het is belangrijk om mijn stem te laten gelden en de mensen die vreemde meningen hebben tegengaan,7,NA,11|9|12|3|1|13|8|7|5|6|2|4|10|14|15|16,6|7|12|0|0|0|0,12|13|9|10|3|6|11|4|1|7|2|5|8,6,7,12,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,11|2|8|12|9|10|5|3|7|6|1|4|13,999,999,999,999,999,999,999,999,999,999,999,6,999,2,2,1,1,3,Geen idee,Geen idee,Betere economische groei Ondersteuning van ondernemers en meer sociale vangnetten,3,0,0,0,0,0,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003061296,wave 1,2021-02-02T17:55:44Z,2021-02-02T18:02:55Z,7.18,100,998,NA,NA,999,NA,13|9|2|10|12|4|11|5|3|1|7|6|8|14|15|16,9|13|0|0|0|0|0,6|4|2|7|1|5|8|13|11|9|3|10|12,9,13,0,0,0,0,0,1,1,1,1,2,2,1,1,2,1,1,3,1,1|4|11|10|6|13|5|8|9|3|2|12|7,999,999,999,999,5,4,999,999,6,999,999,2,999,2,2,3,0,5,Geen idee,Kan niks bedenken,Een leven zonder rotzooi en iedereen een lekker leven met voldoende geld,2,0,0,0,2,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Geen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003061541,wave 1,2021-02-02T17:20:50Z,2021-02-02T17:28:16Z,7.42,100,1,NA,X,6,NA,2|8|10|12|3|4|7|1|9|11|6|13|5|14|15|16,6|7|9|12|0|0|0,9|5|13|4|3|2|6|8|7|11|12|1|10,6,7,9,12,0,0,0,999,999,999,999,999,2,1,999,1,999,999,2,999,1|2|4|12|7|10|5|9|8|6|13|11|3,999,999,999,999,999,6,999,999,999,999,999,6,999,2,3,3,5,5,X,X,X,4,3,4,4,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,X,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,X,NA,NA,NA,NA,NA,1,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,X
112003063016,wave 1,2021-02-04T17:14:21Z,2021-02-07T22:07:28Z,4613.1,100,1,NA,gewoonte   dat is logisch  om je stem te geven,1,NA,8|2|12|1|10|7|6|9|4|5|13|3|11|14|15|16,1|3|7|10|0|0|0,1|6|10|9|8|2|11|4|7|5|13|12|3,1,3,7,10,0,0,0,2,1,1,1,2,2,2,1,2,1,1,2,1,4|3|10|7|2|1|6|12|5|8|13|9|11,5,999,999,999,3,3,6,999,5,999,999,6,999,2,3,1,2,5,watersnoodramp,lubbers,socialisering,2,5,3,7,6,0,3,5,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,npo,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003068702,wave 1,2021-02-02T18:21:28Z,2021-02-02T18:58:08Z,36.65,100,1,NA,Belangrijk om het stemrecht te gebruiken,12,NA,13|5|9|8|11|3|4|2|6|12|7|10|1|14|15|16,3|12|0|0|0|0|0,1|11|6|2|10|3|5|9|7|13|8|12|4,3,12,0,0,0,0,0,2,1,2,2,1,2,2,999,1,1,999,2,1,12|10|4|1|2|9|5|13|7|11|6|3|8,6,999,7,4,999,4,4,999,999,999,999,7,999,2,3,1,2,4,Stemrecht,Thorbecke,Meer lange termijn doelen om het milieu te beschermen,3,2,2,2,2,0,2,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
